check_param_id|check_param_id_name|check_param_id_description|display_name|source_table|check_data_type_cd|chk_param_type_cd|object_type
2534|O2_Wet_Missing_Data_Period_Length|The number of consecutive hours that an MODC indicating data substitution has been reported in O2C Wet MonitorHourlyValueData|O2 Wet Missing Data Period Length||INTEGER|OUTPUT|
2535|O2_Dry_Missing_Data_Period_Length|The number of consecutive hours that an MODC indicating data substitution has been reported in O2C Dry MonitorHourlyValueData|O2 Dry Missing Data Period Length||INTEGER|OUTPUT|
2536|O2N_Monitor_Default_Records_by_Hour_and_Location|The O2N Monitor Default records by a specific hour and location.|O2N Monitor Default Records by Hour and Location|VW_MP_MONITOR_DEFAULT|DATAVW|DATA|
2537|O2_Wet_Min_Status|Indicates whether or not there was an error in determining the minimum or maximum O2 value from the span or default table.|O2 Wet Min Status||BOOLEAN|OUTPUT|
2538|O2_Dry_Max_Min_Status|Indicates whether or not there was an error in determining the minimum or maximum  O2 value from the span or default table.|O2 Dry Max Min Status||BOOLEAN|OUTPUT|
2539|O2_Wet_Max)_Min|The minimum or maximum allowable reported value for O2C, as defined in the span or default table.|O2 Wet Max Min||DECIMAL|OUTPUT|
2540|O2_Dry_Max_Min|The minimum or maximum allowable reported value for O2C, as defined in the span or default table.|O2 Dry Max Min||DECIMAL|OUTPUT|
2541|O2_Wet_Fuel_Code|Message plugin for the Fuel Code (or NFS) used when using missing data.|O2 Wet Fuel Code||STRING|OUTPUT|
2542|O2_Dry_Fuel_Code|Message plugin for the Fuel Code (or NFS) used when using missing data.|O2 Dry Fuel Code||STRING|OUTPUT|
2543|O2_Monitor_Span_Records_By_Hour_and_Location|O2 Monitor Span Records By Hour and Location.|O2 Monitor Span Records By Hour and Location||DATAVW|DATA|
2544|Current_MHV_Parameter|Identifies the parameter and moisture basis of the current MHV record being evaluated.|Current MHV Parameter||STRING|OUTPUT|
2545|Current_DHV_Parameter|Identifies the parameter and moisture basis of the current DHV record being evaluated.|Current DHV Parameter||STRING|OUTPUT|
2546|SO2C_Calculated_Adjusted_Value|Resulting value when the SO2 Concentration record's Unadjusted Hourly Value is multiplied by the appropriate BAF from the most recent successful RATA test.    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|SO2C Calculated Adjusted Value ||DECIMAL|DERIVED|
2547|H2O_MHV_Calculated_Adjusted_Value|The percentage of H2O used in subsequent calculations for the current location during the current hour    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|H2O MHV Calculated Adjusted Value||DECIMAL|DERIVED|
2548|NOXC_Calculated_Adjusted_Value|Updated NOx Concentration value, based on the Unadjusted Value multiplied by the Bias Adjustment Factor from the most recent successful RATA test.    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|NOXC Calculated Adjusted Value ||DECIMAL|DERIVED|
2549|FLOW_Calculated_Adjusted_Value|The value calculated for Stack Flow based on the Bias Adjustment Factor    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|FLOW Calculated Adjusted Value||DECIMAL|DERIVED|
2550|O2_Wet_Calculated_Adjusted_Value|The O2 concentration used in subsequent calculations for the current location during the current hour    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|O2 Wet Calculated Adjusted Value||DECIMAL|DERIVED|
2551|O2_Dry_Calculated_Adjusted_Value|The O2 concentration used in subsequent calculations for the current location during the current hour    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|O2 Dry Calculated Adjusted Value||DECIMAL|DERIVED|
2552|CO2C_MHV_Calculated_Adjusted_Value|Contains the CO2 Concentration value to be used by subsequent calculations if CO2 Conc is reported in a MonitorHourlyValueData record (could be either the Unadjusted Value or the Adjusted Value, depending on MODC)    Field to be updated: Current MHV Record.CalcAdjustedHourlyValue|CO2C MHV Calculated Adjusted Value||DECIMAL|DERIVED|
2553|MODC_Monitor_Hourly_Status|Indicates if the MODC Code in the MHV record being evaluated is valid.|MODC Monitor Hourly Status||BOOLEAN|OUTPUT|
2554|Current_MHV_Record|The current MHV record being evaluated|Current MHV Record|VW_MP_MONITOR_HRLY_VALUE|DATAROW|OUTPUT|
2555|Current_MHV_System_Type|The valid SystemTypeCode associated with the current MHV record being evaluated.|Current MHV System Type||STRING|OUTPUT|
2556|Current_MHV_Component_Type|The valid ComponentTypeCode associated with the current MHV record being evaluated.|Current MHV Component Type||STRING|OUTPUT|
2557|Current_MHV_Fuel_Specific_Hour|Indicates if the current MHV being evaluated uses fuel specific missing data.|Current MHV Fuel Specific Hour||BOOLEAN|OUTPUT|
2559|Current_MHV_Default_Parameter|The ParameterCode in the default table for the missing data maximum or minimum default value (as applicable)  associated with the current MHV record being evaluated.|Current MHV Default Parameter||STRING|OUTPUT|
2561|Current_MHV_Parameter_Description|Identifies the parameter and moisture basis of the current MHV record being evaluated.|Current MHV Parameter Description||STRING|OUTPUT|
2562|Complete_MHV_Record_Needed|Indicates if Missing Data MODCs are allowed in the MHV record.|Complete MHV Record Needed||BOOLEAN|OUTPUT|
2563|Monitor_Hourly_Modc_Status|Indicates whether or not the MODCCode in the current MonitorHourlyValueData record is valid.|Monitor Hourly Modc Status||BOOLEAN|OUTPUT|
2564|Monitor_Hourly_Pma_Status|Indicates whether or not the PercentAvailable in the current MonitorHourlyValueData record is valid.|Monitor Hourly Pma Status||BOOLEAN|OUTPUT|
2566|Monitor_Hourly_Null_Status|Indicates whether or not extraneous fields in the current MonitorHourlyValueData record are null.|Monitor Hourly Null Status||BOOLEAN|OUTPUT|
2567|Current_MHV_Mon_Sys_Record|The Monitor System record for the MonitoringSystemID in the MHV record being evaluated|Current MHV Mon Sys Record|VW_MP_MONITOR_SYSTEM|DATAROW|OUTPUT|
2568|Monitor_Hourly_System_Status|Indicates whether or not the MonitoringSystemID in the current MonitorHourlyValueData record is valid.|Monitor Hourly System Status||BOOLEAN|OUTPUT|
2569|Monitor_Hourly_Component_Status|Indicates whether or not the ComponentID in the current MonitorHourlyValueData record is valid.|Monitor Hourly Component Status||BOOLEAN|OUTPUT|
2571|Monitor_Hourly_Preadjusted_Value_Status|Indicates whether or not the UnadjustedHourly Value in the MHV record for SO2C, NOXC, or FLOW being evaluated is valid.|Monitor Hourly Preadjusted Value Status||BOOLEAN|OUTPUT|
2572|Current_MHV_Max_Min_Value|The maximum or minimum value (as applicable) from the span or default table for the parameter for the current MHV record being evaluated.|Current MHV Max Min Value||DECIMAL|OUTPUT|
2573|Current_MHV_Span_Description|The component type and scale of the span record which contains the maximum value of the parameter in the MHV record.|Current MHV Span Description||STRING|OUTPUT|
2574|Monitor_Span_Records_By_Hour_Location|Monitor Span Records By Hour and Location.|Monitor Span Records By Hour and Location|VW_MP_MONITOR_SPAN|DATAVW|DATA|
2575|Current_MHV_Missing_Data_Fuel|The FuelCode in the default record which contains the maximum or minimum value of the parameter in the MHV record.|Current MHV Missing Data Fuel||STRING|OUTPUT|
2576|Monitor_Hourly_Unadjusted_Value_Status|Indicates whether or not the UnadjustedHourlyValue in the current MonitorHourlyValueData record is valid.|Monitor Hourly Unadjusted Value Status||BOOLEAN|OUTPUT|
2577|Monitor_Hourly_Adjusted_Value_Status|Indicates whether or not the AdjustedHourlyValue in the current MonitorHourlyValueData record is valid.|Monitor Hourly Adjusted Value Status||BOOLEAN|OUTPUT|
2578|Current_MHV_Calculated_Adjusted_Value|The calculated adjusted value for SO2C, NOXC, and FLOW based on MODC Code.|Current MHV Calculated Adjusted Value||DECIMAL|OUTPUT|
2579|SO2_Calculated_Adjusted_Value|Resulting value when the SO2 Mass Rate is calculated.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|SO2 Calculated Adjusted Value ||DECIMAL|DERIVED|
2580|NOX_Calculated_Adjusted_Value|Resulting value when the NOx Mass Rate is calculated.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|NOX Calculated Adjusted Value ||DECIMAL|DERIVED|
2581|NOXR_Calculated_Adjusted_Value|Resulting value when the NOx Emission Rate is calculated.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|NOXR Calculated Adjusted Value ||DECIMAL|DERIVED|
2582|CO2_Calculated_Adjusted_Value|Resulting value when the CO2 Mass Rate is calculated.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|CO2 Calculated Adjusted Value ||DECIMAL|DERIVED|
2583|CO2C_DHV_Calculated_Adjusted_Value|Resulting value when the CO2 Concentration is calculated from O2.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|CO2C DHV Calculated Adjusted Value ||DECIMAL|DERIVED|
2584|H2O_DHV_Calculated_Adjusted_Value|Resulting value when the H2O is calculated from O2 or determined from moisture default values.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|H2O DHV Calculated Adjusted Value ||DECIMAL|DERIVED|
2585|HI_Calculated_Adjusted_Value|Resulting value when the Heat Input Rate is calculated.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|HI Calculated Adjusted Value ||DECIMAL|DERIVED|
2586|SO2R_Calculated_Adjusted_Value|Resulting value when the SO2 Emission Rate is calculated or determined from F23 default values.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|SO2R Calculated Adjusted Value ||DATAVW|DERIVED|
2587|SO2M_Calculated_Adjusted_Value|Resulting value when the SO2 Mass is calculated for LME.    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|SO2M Calculated Adjusted Value ||DECIMAL|DERIVED|
2588|NOXM_Calculated_Adjusted_Value|Resulting value when the NOx Mass is calculated for LME    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|NOXM Calculated Adjusted Value ||DECIMAL|DERIVED|
2589|CO2M_Calculated_Adjusted_Value|Resulting value when the CO2 Mass is calculated for LME    Field to be updated: Current DHV Record.CalcAdjustedHourlyValue|CO2M Calculated Adjusted Value ||DECIMAL|DERIVED|
2590|HIT_Calculated_Adjusted_Value|Resulting value when the Heat Input is calculated for LME.    Field to be updated: Current Heat Input LME Derived Hourly Record.CalcAdjustedHourlyValue|HIT Calculated Adjusted Value ||DATAVW|DERIVED|
2591|Current_DHV_Default_Parameter|The ParameterCode in the default table for the missing data maximum or minimum default value (as applicable)  associated with the current DHV record being evaluated.|Current DHV Default Parameter||DECIMAL|OUTPUT|
2592|Current_DHV_Fuel_Specific_Hour|Indicates if the current DHV being evaluated uses fuel specific missing data.|Current DHV Fuel Specific Hour||BOOLEAN|OUTPUT|
2593|Current_DHV_Calculated_Adjusted_Value|The calculated adjusted value for NOXR based on MODC Code.|Current DHV Calculated Adjusted Value||DECIMAL|OUTPUT|
2594|Current_DHV_Max_Min_Value|The maximum or minimum value (as applicable) from the span or default table for the parameter for the current DHV record being evaluated.|Current DHV Max Min Value||DECIMAL|OUTPUT|
2595|Current_DHV_Missing_Data_Fuel|The FuelCode in the default record which contains the maximum or minimum value of the parameter in the DHV record.|Current DHV Missing Data Fuel||STRING|OUTPUT|
2596|Current_DHV_Mon_Sys_Record|The Monitor System record for the MonitoringSystemID in the DHV record being evaluated|Current DHV Mon Sys Record|VW_MP_MONITOR_SYSTEM|DATAROW|OUTPUT|
2597|Current_DHV_System_Type|The valid SystemTypeCode associated with the current DHV record being evaluated.|Current DHV System Type||STRING|OUTPUT|
2598|Current_DHV_Record|The current DHV record being evaluated|Current DHV Record|VW_MP_DERIVED_HRLY_VALUE|DATAROW|OUTPUT|
2599|Derived_Hourly_Adjusted_Value_Status|Indicates whether or not the AdjustedHourlyValue in the current DerivedHourlyValueData record is valid.|Derived Hourly Adjusted Value Status||BOOLEAN|OUTPUT|
2600|Derived_Hourly_Modc_Status|Indicates whether or not the MODCCode in the current DerivedHourlyValueData record is valid.|Derived Hourly Modc Status||BOOLEAN|OUTPUT|
2601|Derived_Hourly_Null_Status|Indicates whether or not extraneous fields in the current DerivedHourlyValueData record are null.|Derived Hourly Null Status||BOOLEAN|OUTPUT|
2602|Derived_Hourly_Pma_Status|Indicates whether or not the PercentAvailable in the current DerivedHourlyValueData record is valid.|Derived Hourly Pma Status||BOOLEAN|OUTPUT|
2604|Derived_Hourly_System_Status|Indicates whether or not the MonitoringSystemID in the current DerivedHourlyValueData record is valid.|Derived Hourly System Status||BOOLEAN|OUTPUT|
2605|Derived_Hourly_Unadjusted_Value_Status|Indicates whether or not the UnadjustedHourlyValue in the current DerivedHourlyValueData record is valid.|Derived Hourly Unadjusted Value Status||BOOLEAN|OUTPUT|
2606|Current_DHV_Method|The monitoring methodology used to determine the emissions or heat input value.|Current DHV Method||STRING|OUTPUT|
2607|Current_SO2R_Derived_Hourly_Record|the DerivedHourlyValueData record currently being evaluated with parameter SO2R|Current SO2R Derived Hourly Record||DATAROW|OUTPUT|
2608|Derived_Hourly_Equation_Status|Indicates whether the current equation code is valid for the formula in the DHV record.|Derived Hourly Equation Status||BOOLEAN|OUTPUT|
2609|Derived_Hourly_Formula_Status|Indicates whether or not the FormulaID in the current DerivedHourlyValueData record is valid.|Derived Hourly Formula Status||BOOLEAN|OUTPUT|
2610|Current_DHV_Formula_Record|The Monitor Formula record for the FormulaID in the DHV record being evaluated.|Current DHV Formula Record|VW_MP_MONITOR_FORMULA|DATAROW|OUTPUT|
2611|Current_DHV_Multiple_Fuel_Equation_Code|The equation code to calculate emissions or heat input from multiple fuels for AD or AE.|Current DHV Multiple Fuel Equation Code||STRING|OUTPUT|
2612|NOX_Derived_Hourly_Status|indicates whether or not the NOX Derived Hourly Value checks were all run successfully|NOX Derived Hourly Status||BOOLEAN|OUTPUT|
2613|CO2_Derived_Hourly_Status|indicates whether or not the CO2 Derived Hourly Value checks were all run successfully|CO2 Derived Hourly Status||BOOLEAN|OUTPUT|
2614|HI_Derived_Hourly_Status|Indicates whether or not all DHV checks have passed for the current HI record|HI Derived Hourly Status||BOOLEAN|OUTPUT|
2615|SO2R_Derived_Hourly_Status|flag to indicate whether or not all Derived Hourly checks for SO2R have passed successfully|SO2R Derived Hourly Status||BOOLEAN|OUTPUT|
2616|SO2M_Derived_Hourly_Status|flag to indicate whether or not all Derived Hourly checks for SO2M have passed successfully|SO2M Derived Hourly Status||BOOLEAN|OUTPUT|
2617|NOXM_Derived_Hourly_Status|indicates whether or not the NOXM Derived Hourly Value checks were all run successfully|NOXM Derived Hourly Status||BOOLEAN|OUTPUT|
2618|CO2M_Derived_Hourly_Status|indicates whether or not the CO2M Derived Hourly Value checks were all run successfully|CO2M Derived Hourly Status||BOOLEAN|OUTPUT|
2619|HIT_Derived_Hourly_Status|Indicates whether or not all DHV checks have passed for the current HIT record|HIT Derived Hourly Status||BOOLEAN|OUTPUT|
2620|Current_DHV_Record_Valid|Indicates if the value in the DHV record can be recalculated.|Current DHV Record Valid||BOOLEAN|OUTPUT|
